universe_id,name,genre,genre_l1,genre_l2,iconUrl,description
8315041579,Cheap HD Admin Tower [9 Robux],All,Obby & Platformer,Tower Obby,https://tr.rbxcdn.com/180DAY-23f7cc8a35f380682fc979a05e0e205a/512/512/Image/Webp/noFilter,Tower obby but you can buy HD admin for a cheap price [9 Robux] and troll people!\n\n🏆 Finish the tower for a Troll Prize and to Troll others
5800312217,[UPD] Jule's RNG,All,Simulation,Incremental Simulator,https://tr.rbxcdn.com/180DAY-5cb07ee5c2420cc73128a11b9d7e2568/512/512/Image/Webp/noFilter,"How to play Jule's RNG:\n🎲 Click the ""Roll"" button to get auras, collect up to 217 different auras!\n🌟 Craft potions & amulets to increase luck in the cave\n❓Obtain new auras and true form auras \n🎮 Play mini-games to earn Gems and Potions\n\n💎Join our group for free Quick Roll!\n\nJoin our community server for codes, updates, sneak peeks and more!\n\n❤️ By Jule Games"
8058628992,Kpop Demon Hunters RP,All,Roleplay & Avatar Sim,Morph Roleplay,https://tr.rbxcdn.com/180DAY-77794ceda1d202a03fa4b3f8bd285e3e/512/512/Image/Webp/noFilter,"**THIS IS A FANMADE GAME!\n\nRoleplay as your favorite HUNTR/X girls or SAJA boys! Explore magical worlds, perform on stage, and recreate iconic scenes! \n\n[09/19 Update]\n- Genderbend morphs out!\n- New admin commands: invisible command + music command\n- Minor bug fixes\nApologies for a small update, expect more in the future :)\n\n\n* This is the original game, any other copies are not owned by me!"
8434548632,Catch an Anime!,All,Simulation,Tycoon,https://tr.rbxcdn.com/180DAY-d60f63f3c8cfae7343ebe9e9ed0f0575/512/512/Image/Webp/noFilter,"Welcome to Catch an Anime! ☺️\n\n🎲 Buy a slot & catch Anime balls\n💰 Send them to your basefor cash\n🔨 Upgrade slots to catch rarer ones faster\n🍎 Use foods to get more luck\n\n⏳ Earn money and catch anime even when offline!\n🎉 Premium players get +10% cash boost!\n\nIf you’re having fun, like the game 👍 and tell your friends!  😄"
8238863102,[🔥] Tower of Zombies 🧟 ,All,Obby & Platformer,Tower Obby,https://tr.rbxcdn.com/180DAY-b4077e7c724ebd4fdb59eb15ef472980/512/512/Image/Webp/noFilter,"🔥 UPDATE: NEW CONTENT! More weapons, stages, camos, zombies, and MORE!\n\nBattle endless waves of zombies as you climb the tower to face 5 powerful bosses!\n⚔️ Every tower is randomly generated so no two runs are the same!\n🔫 Buy and upgrade weapons, unlock camos, and customize attachments!\n🔥 Test your skills in Hard and Extreme modes for the ultimate challenge!\n\nPlease report any issues or bugs on our group forums. Thanks 😁\n\nZombie, Tower, Obby, Undead, Run, Escape, Survive, Survival"
3170483284,Croydon: London Bus Simulator,All,Simulation,Vehicle Sim,https://tr.rbxcdn.com/180DAY-f43666e1c9595574c9e1c757c92b0fd7/512/512/Image/Webp/noFilter,"Welcome to Croydon, the realistic London bus simulator.\n\n🚌 Drive passengers around the city with realistic physics & hundreds of buses to choose from.\n🧑‍🧑‍🧒 Connect with likeminded people by driving on Shifts & in Simulation Servers.\n🏙️ Become immersed in our massive, recently upgraded map.\n📈 Create & grow your own bus company and compete against others on weekly leaderboards.\n🧐 Simulate real life features such as interactive ticket machines, advanced sounds, and more.\n🚃 Take a drive on our extensive tram network!\n🔊 Chat to other drivers with voice!\n\nRecommended RAM: 8GB+\n\nChange Log: https://devforum.roblox.com/t/croydon-changelog/3270881/\nExperience Rules: https://devforum.roblox.com/t/croydon-experience-rules/3305473"
6170013953,Snake Simulator,Adventure,Simulation,Incremental Simulator,https://tr.rbxcdn.com/180DAY-1d9b50ff3db7741c544b24e62d55edb6/512/512/Image/Webp/noFilter,"👍 LIKE and JOIN the group to get +1,000 starting size! 👍\n\n🔴 Welcome to Snake Simulator! Eat up smaller blobs to become big and eat other slither snakes to become the biggest in the server! Top the leaderboards, earn EPIC skins and more! 🔴\n\nHave fun, and thanks for playing! If you enjoyed, don't forget to 👍 Like, ⭐ Favorite and 🔔 Follow! "
8283159479,[🖌️] Build a Tractor 🚜,All,Simulation,Sandbox,https://tr.rbxcdn.com/180DAY-a59d2340c646a256a45b0fb14404efe6/512/512/Image/Webp/noFilter,Welcome to Build a Tractor!\n\n🚜 Buy parts and customize your tractor\n⛰️ Survive and explore new biomes \n🤑 Cut grass and get rich!\n\n👍 Like the game and join the group\n💸 Your tractor cuts offline and makes you money!
7996365376,SHARP,All,Shooter,Deathmatch Shooter,https://tr.rbxcdn.com/180DAY-d176a543c224c5f3d8a6bfac69b9e395/512/512/Image/Webp/noFilter,"🗡️ Welcome to SHARP! 💥\nAre your skills sharp enough to rise to the top?\n\nBattle opponents, unlock powerful abilities and perks, and discover new ways to fight — or just jump in and have fun!\n\n[How to Play]\n• Defeat players to earn coins!\n• Click the Items button to view perks & powers!\n• Save up coins to unlock new powers!\n• Powers activate once fully charged — Watch for the yellow marker!"
6014726446,[Update🐲🔥] Units Battlegrounds ⚔️,All,Action,Battlegrounds & Fighting,https://tr.rbxcdn.com/180DAY-bc4c01013d6213eaefd445a9691463b5/512/512/Image/Webp/noFilter,"Welcome to ⭐Units Battlegrounds⭐ \n\n🐲🔥 The new location is Live! Crimson Nest is waiting to challenge you!\n\nThe first game in Roblox in the Auto Battler genre!\nCollect different units and send them into battle! \n\n🏋️ Defeat your enemies and upgrade your units to become even stronger!\n💪 Fight other players and get rewards!\n💸 Collect units and trade with other players\n🔥 Upgrade your unit and be the most powerful!\n⚔️ Fight the raid boss!\n\n🤝 Join our group and get +10% coins!\n👑 Premium players receive +15% coins. \n\nJoin the group for codes and announcements!\n\nTags: Strategy, Tower Defense, TD, Battle, Unit Collection, Upgrade, Auto-Battle, Co-op, Single-Player, Solo, PvP, Boss Battles, Tactical, Fantasy, Synergy, Cooperative Play, Competitive Play, Leveling Up, Crafting, Enhancements, Gems, Gold, Bonus Weekend, RNG, Simulator, Auto Chess"
4181957649,Ultimate Battlegrounds,Fighting,Action,Battlegrounds & Fighting,https://tr.rbxcdn.com/180DAY-31007a88ded61372fab22dc4fe1aeebd/512/512/Image/Webp/noFilter,"Quality fighting game, suggest new characters in our server \n\nMORE UPDATES SOON!!\n\n⭐ Please leave a like to show your support!\n\n🖥️ Controls\nG - Transform\nF - block\nQ - dash\nQ (while ragdolled) - ragdoll cancel/evasive\nLeft Click - punch\n\n\nAll devices supported!! 🎮📱💻"
8319979876,Jump Into 99 Nights in the Forest,All,Obby & Platformer,,https://tr.rbxcdn.com/180DAY-cc9fd8895537258358ada4b921da57de/512/512/Image/Webp/noFilter,Welcome to Jump Into 99 Nights in the Forest!\n\nCan you make it to the top?\n\nLike👍 and Favorite⭐ for new updates!
4491246195,[2X] War Machines,Fighting,Action,,https://tr.rbxcdn.com/180DAY-364027b35052eb7f2ad49c29e547dc23/512/512/Image/Webp/noFilter,"[2X] Weekend is enabled, enemy AI and players drop 2x cash.\n\nIn this open-world sandbox experience, you can:\n» Fly through the skies in powerful armored WARDEN suits.\n» Unlock new suit designs and abilities.\n» Fight AI or other players.\n\nGamepad Controls:\n» A (while Mid-Air) - Fly\n» LJoystick In - Sprint\n» LJoystick In (while Flying) - Boost\n» RT (while Boosting) - Supersonic\n» RT - Shoot\n» DPad Up - Eject\n» Dpad Down - Toggle Mask\n» Dpad Left - Toggle Rogue mode (enables pvp)\n» Dpad Right - Open Event Screen\n\nPC Controls:\n» Space (while Mid-Air) - Fly\n» Ctrl (while Flying) - Boost\n» Left Click (while Boosting) - Supersonic\n» F - Block\n\nThis game is inspired by but not affiliated with Marvel's Ironman/Avengers"
3541611379,[The Takeover] Tower Defense X: BETA,Fighting,Strategy,Tower Defense,https://tr.rbxcdn.com/180DAY-804b9eba7661394c6d657bc1da7d70cf/512/512/Image/Webp/noFilter,"Tower Defense X is part of The Takeover event! Join now and beat the challenges!\n\nAll out Tower Warfare! Deploy your towers from the air, land, and sea. Rival against powerful enemies and bosses before they destroy your towers.\n\nJoin the group for bonus starting cash in your games!"
7893515528,[🧁] My Singing Brainrot,All,Simulation,Tycoon,https://tr.rbxcdn.com/180DAY-1d271b7923fd5649c3564926a11970ea/512/512/Image/Webp/noFilter,🥚 Buy eggs\n🐣 Hatch brainrot\n🎶 Create epic brainrot music\n💸 Generate money\n\n👍 Like the game and join the group
7646835559,Forge a Weapon [ALPHA],All,Simulation,Tycoon,https://tr.rbxcdn.com/180DAY-a89b654e1a3a33fc260109cca9ecbcb0/512/512/Image/Webp/noFilter,"🔥 Welcome to Forge a Weapon! 🔥\n\nAre you ready to Forge your very own Weapons? Buy Metals from the shop when they Restock and wait for them to Smelt, Forge them and collect the profits!\nFlex Weapons and cool Metals on friends, and have fun!\n\n💰 Buy Metals at the Market and put them in your Furnace.\n⚒️ Forge Metals on your Anvil. \n🍀 You get RARE VFX on your Epic Swords when you hit the Jackpot! 🔮\n💎 Flex your Weapons, or Sell them at the Market. 🤑\n🔄 The Market will Restock new Metals!\n🔮 Experience rare Events that give Special VFX to your Weapons.\n\nRemember, your Forge literally Smelts while you are offline ⭐"
4807308814,Break In 2 (Story),All,Adventure,Story,https://tr.rbxcdn.com/180DAY-3204c70ec96b6523cea7f5423a947944/512/512/Image/Webp/noFilter,"A family lost with no help in sight,\nrain, hail and thunder made an unpleasant night,\nthey took to the forest for shelter from harm,\nbut the tall trees above could not keep them calm,\nthey travelled along, their aching legs tired,\ntheir hope for a rest had almost expired,\nbut there, in the distance! A wonderful find!\nA building, abandoned, surely no one would mind?\nThey ventured forth, they knew what to do,\nit was finally time for Break In 2.\n\n\n\n\n\nCredits:\n\nMain Building: @FRANCOJ1119\n3D Models: Berkan Özkan\nMain Animations: @WizardMaster29 \nOther Building: @Nimb1e @RealJofu\nOther Animations: @Simdiggie\nLobby Programming: @Roytt\nArtwork (only the good art, if it looks like rubbish it was done by me): @Izzeke @f1zxyy \n\nInspired by Camping by SamsonXVI\n"
6935083490,Be Fish,All,Simulation,Incremental Simulator,https://tr.rbxcdn.com/180DAY-41b831831c8e949b7d7d4fa5b1cce5b0/512/512/Image/Webp/noFilter,🐟 Start as a tiny fish\n🦐 Eat food to grow bigger\n💀 Dont get eaten by other fish (other players)\n🐠 Unlock new fish to play as\n🦈 Different fish have different stats\n🐡 Collect all the fish and become the biggest!
2626227051,MIC UP 🔊,All,Social,,https://tr.rbxcdn.com/180DAY-c898c79c6e53ddce894c68a61a3a2606/512/512/Image/Webp/noFilter,💬 Classic hangout experience for spatial voice and voice chat 🎙️\n\n💻 Available on platforms: 📱\n-PC\n-Phone\n-Tablet\n-VR\n-Console\n-Handheld
7556543437,[RELEASE] Invincible Showdown,All,Action,Battlegrounds & Fighting,https://tr.rbxcdn.com/180DAY-7e3589ce9ec8e3325aba9fc5cc44b6cc/512/512/Image/Webp/noFilter,"🌌 Explore Multiple Scenarios – Battle through different timelines and story events.\n🔥 Unleash Your Power – Dominate opponents with brutal abilities and ultimate finishers.\n🏆 Prove Your Strength – Rise through the ranks and show who’s truly invincible.\n\n💻📱🎮 Works on all devices: PC, Console, Mobile.\n\n🖥️ PC Controls:\nM1 - Melee Combo\n1, 2, 3, 4 - Skills\nQ - Dash\n\n🎮 Console Controls:\nB - Melee Combo\nY - Dash\nLeft D-Pad - Mouselock\nDown D-Pad - Emote Wheel\nLB, LT, RT, RB - Skills"
1160789089,[💰2x] Flag Wars! ,Fighting,Shooter,Deathmatch Shooter,https://tr.rbxcdn.com/180DAY-ef2fb078708a0f4e98d9956f00d36539/512/512/Image/Webp/noFilter,👍 NEW CODE AT 470K LIKES!\n\n🚩 Capture the enemy's Flag!\n💰 Earn cash to unlock weapons!\n⛏️ Create tunnels by digging!\n🏆 Team with most captures win!\n\n🔔 Follow for the latest updates!\n\nInspired by Stickmasterluke's iconic The Underground War game!\nCredits: https://devforum.roblox.com/t/flag-wars-credits
7789353543,[UPD 13] +1 Speed Prison Escape⚡,All,Simulation,Incremental Simulator,https://tr.rbxcdn.com/180DAY-b1f6c7a820efdbc7dc642af10867a00b/512/512/Image/Webp/noFilter,⚡WELCOME TO +1 SPEED PRISON ESCAPE!⚡\n\n🔥HOW TO PLAY🔥\n⚡ Train your speed and stamina\n🏃 Attempt to escape to get cash!\n🚀 Upgrade your stats and rebirth to get stronger!\n\nUpdate 13: New Super Items Part II!\n1. Super Items for Challenges Maps & The Gulag!\n2. 2 New Gulag Items + Super Item!\n3. 2 New Super Items for Challenges!\n3. Overall optimizations and game balance!\n4. Stay tuned for next week's super prison items update!\n\n⚡ Train to get faster and FASTER to flex on friends and ESCAPE the Prison!\n💪 Dominate the leaderboards to become the greatest inmate ever!\n🌍 Can you escape from prisons around the world?\n\n👍 Like & favorite the game if you enjoy!\n\n🌟Invite your Friends and Get a Boost! 🌟
8309059073,Duck Evolution,All,,,https://tr.rbxcdn.com/180DAY-55ed5b7787653cda2114e7d3f3716b26/512/512/Image/Webp/noFilter,"Welcome to Duck Evolution!  \n\nUPDATES EVERY SATURDAY!\n\n⚔️ Eat to gain levels!\n🧬 Gain levels to unlock new Duck Evolutions!\n🏆 Collect Wins & Pets!\n\n\nPREMIUM PLAYERS GET +10% Wins & +10% EXP\n\nTags: Brainrot, Duck ,Brainrot Memes, Memes, Evolution, Cute , Monsters, Raid, Friends, Fun, Speed, Fast, Collect, Pets, Rainbow, Colorful, Rebirth, Stars, Raiding , Friends, Simulator"
5012222382,Gunfight Arena,Fighting,Shooter,Deathmatch Shooter,https://tr.rbxcdn.com/180DAY-25a93529af9d499a3b6ccdb7869f966d/512/512/Image/Webp/noFilter,"🧨 DEAL DOUBLE DAMAGE 🧨 When you play with your friends! 💣\n\n\n⭐ Eliminate other players and level up!\n💰 Level up to earn more Credits!\n☢️ Try to get a nuke!\n\n💖 Thanks to everyone for the support!\n\n\n💰💰💰 The higher your level, the more credits you get for the next level! 💰💰💰\n\n\n⭐⭐⭐UPDATES EVERY FRIDAY!⭐⭐⭐\n\nTags:\n\nGunfight, Gun Fight, FPS, Paintball, Guns, Arena, Fast, Camos"
8320892864,[TRANSCENDENT] Fish a Brainrot,All,Simulation,Tycoon,https://tr.rbxcdn.com/180DAY-a44b68783ef358f8a1a94820c1abde1a/512/512/Image/Webp/noFilter,🐟 Fish a Brainrot\n\n👍 Like the game and join the group for rewards!\n\nHow to Play:\n🐟 Fish brainrots\n📦 Place them on your plot to earn money\n🎣 Upgrade your rod for better brainrots\n💰 Make money\n🔄 Rebirth\n\n⭐ Your plot literally earns money while offline!
1489026993,🔪Survive the Killer! ,Horror,Survival,1 vs All,https://tr.rbxcdn.com/180DAY-a994cbfa82d9051917b91c500d9d646c/512/512/Image/Webp/noFilter,"🏃Survivors: Hide from the killer, save your teammates, and escape together!\n🔪Killer: Kill as many players as you can before they escape or time runs out!\n\n\n🔥PREMIUM Benefits: Free limited knife, more daily rewards, access to premium-exclusive items in the shop, and the ability to trade premium items!\n\n🔪🔁🔪 Join our trading channel to find more people to trade with. Check our Social Links below\n\nCreated by: Dued1, Dev_Anthony, and TattedZach\nSTK v2.0 by: Chaotic_Cody and Dev_Anthony\nBackground music by: allesan_bro\nVoldar and Dread cutscenes by: testobrit\nMalvus cutscene by: Bluay\nKringler Hat by: Shino_VsX\nKringer designed by: BlockyLuis\nWeapon concepts by: Ionel"
4795326392,Pull a Sword,Adventure,Simulation,Incremental Simulator,https://tr.rbxcdn.com/180DAY-e07d30834d1e1d5c8f8278b6c8351c66/512/512/Image/Webp/noFilter,"Welcome to Pull a Sword!  \n\nNEW STAGES DAILY!\n\n🏋️ Train To Gain Strength\n🥊  Pull The Swords to gain a new Swords!\n🏆 Collect Wins & Pets!\n\n\nPREMIUM PLAYERS GET +10% Strength level & +10% SPEED\n\n\n❤️ Like the game and join the group for 20% Strength Bonus!\n❤️ Like the game for updates & codes!  Free PET Code : DELAY_A_CODE\n\nTags: Race, Colors, Swords , Monsters, Raid, Friends, Fun, Speed, Fast, Collect, Pets, Ragdoll, Rainbow, Colorful, Rebirth, Energy, Stars, Racing, Raiding , Friends , Simulator"
7892942274,Grow a Crypto Farm,All,Simulation,Tycoon,https://tr.rbxcdn.com/180DAY-d04f738ab4275d5e44072f56b2077837/512/512/Image/Webp/noFilter,"💬Welcome to Grow a Crypto Farm! 💻⛏️\n\nBuy powerful machines, place them on your plot, and watch the money roll in!\n\n🔧 How To Play:\n• 🛒 Buy Machines from the Shop\n• 🧱 Place them in your base\n• ⚡ Power them up and start mining Crypto!\n• 💰 Collect crypto regularly, and sell it for cash to expand your operation\n• 🏆 Upgrade your machines, unlock new tech, and dominate the crypto world!\n\nInspired by Build a Scam Empire!\n\nRemember, your farm literally earns while you are offline ⭐"
7946839417,[EVENT!]Mount Daun,All,Adventure,,https://tr.rbxcdn.com/180DAY-59c2df3239f491d7b7a876e451534909/512/512/Image/Webp/noFilter,"Difficulty: Medium\n\n🚧 This game is still in development (BETA)!\nWe are actively updating the game regularly and are constantly listening to your feedback. Some features may not be perfect yet, and bugs may occur.\nThis mountain is inspired by real life, but the path is not what you think. Are you ready to face the challenge on a track that has never existed in the real world?”\n\nUpdate 1.4:\n- Add New Emotes!(Dance & Pose)\n- Add Music!\n\nKnown Bug Notes:\n- ⚠️ Summit sometimes doesn't enter, or checkpoint too\n\n🎯 We are constantly monitoring and will fix any existing bugs soon. Thank you for your support!\n\n"
8458613782,[🤪67] Shred a Brainrot,All,Simulation,Incremental Simulator,https://tr.rbxcdn.com/180DAY-449705dcca81c7e0820cf974ad2cad04/512/512/Image/Webp/noFilter,"🗣️ YOUR BRAINROT LITERALLY SHREDS OFFLINE!!!\n\n👍 Like the game and join the group\n\nHow to Play:\n👽 Pick up a Brainrot\n🥷 Throw them into your shredder\n💸 Generate money\n🐦‍🔥 Rebirth\n✋ Earn swords and speed coils to fight other players!\n\n💻 Supports Desktop, Mobile and Tablet players\n\n🙏 Inspired by: Grow a Garden\n🙏 Credit to @derpmonster83 for the backpack system!\n🙏 Made in spite of: Steal a Brainrot"
3256689155,[Frieren] Sakura Stand,Fighting,Action,Battlegrounds & Fighting,https://tr.rbxcdn.com/180DAY-69be8c99edfe169f5f094317214ddb1a/512/512/Image/Webp/noFilter,"!! Warning !!\n This experience is still under development and may have bugs going on.\nThis experience contains ""Full-bright Flashing light"" and many more such as altered vision, migraine, and convulsion, and make sure you don't have these symptoms.\n\n:: Intro ::\nWelcome to Sakura stand\nThis game is mostly based on the series JoJo's Bizarre Adventure also with other different animes.\nThe gameplay in Sakura Stand follows the most basic fighting and farming simulator games and also has mobile support for players.\n\nPremium users will have a 1.15x XP gain\n\nThanks for playing and hope you enjoy our experience!\n\nUpdate logs:\n- New Spec\n- New Skins\n- New codes\n- Fixed bugs"
1668992109,Total Roblox Drama,Adventure,Party & Casual,Minigame,https://tr.rbxcdn.com/180DAY-e6d8c5fe84161e2336e91bcb0fe12d45/512/512/Image/Webp/noFilter,"Welcome to ROBLOX's most dramatic game show: Total Roblox Drama! \nThe only fan game authorised by Fresh TV, the creators of Total Drama Island! \nPlay anonymously while you're put through some crazy challenges. \nYou'll need to make friends, utilise your skills & create alliances in order to survive and win the grand prize.\nDo you have what it takes to be the winner of... Total Roblox Drama?!?\n\n[GAME MODES]\n•⛺ Camp\n•✈️ Expedition\n•🎬 Movies"
6934441846,My Hero Academia: Ultimate,All,RPG,Action RPG,https://tr.rbxcdn.com/180DAY-4f28fb4fa94d0bb996fe3a83861a05a5/512/512/Image/Webp/noFilter,"Code: ONEMILLION \n\nNew community code drop @ 25K likes 👍\n\n👋 Welcome to Roblox's first official My Hero Academia game! 👋\n\n💥 Unleash your quirks in legendary battles 💥\n🦸‍♂️ Play as your favorite heroes 🦸‍♀️\n⚔️ Master iconic moves and abilities ⚔️\n🗺️ Explore UA High, Musutafu, Ground Beta, and more locations from the show 🗺️\n\n🎁 Join our community for news, updates, teasers, and special rewards 🎁\n\n🔥 PLUS ULTRA! 🔥\n\n👍 Like ❤️ Favorite ⭐ Follow\n\nAvailable for PC, Mobile, and Tablet. Console coming soon.\n\n© KH/S, MP"
7444224664,Slap Tower 🖐️,All,Obby & Platformer,Tower Obby,https://tr.rbxcdn.com/180DAY-253f9955d3dcd7b897ca6b64cfda43de/512/512/Image/Webp/noFilter,Welcome to Slap Tower!\nCan we really break the tower by avoiding slap?\n\n(This game was inspired by slap battle)\nSlap Hand Image Credits : Slap Battles
7468338447,⛏️ Dig to Earth's CORE!,All,Simulation,Incremental Simulator,https://tr.rbxcdn.com/180DAY-f6ffaea63b737ac5fc0d951e6ab92187/512/512/Image/Webp/noFilter,"⛏️ Dig to Earth's Core and discover what lies beneath! ⛏️\n\nWelcome to Dig to Earth's Core! Get ready to:\n\n💰 Dig deep through layers of terrain and uncover hidden treasures!\n💎 Upgrade your pickaxe to mine faster and reach new depths!\n📜 Complete quests and earn awesome rewards along the way!\n🥚 Hatch eggs to unlock powerful and rare pets that boost your digging!\n🌍 Travel through different worlds, each with unique materials and secrets!\n\nHow far can you dig? Can you reach the Earth’s core? 🔥\n\nIf you’re having fun, don’t forget to hit that 👍 and tell your friends! 😄"
8481415969,Roleplay - KPOP Demon Hunters,All,Roleplay & Avatar Sim,Morph Roleplay,https://tr.rbxcdn.com/180DAY-9af214ae9fadede9cf9a3148c67cc51c/512/512/Image/Webp/noFilter,"Welcome to KPOP Demon Hunters ROLEPLAY! 🎤\n\n👋 Choose any KPOP character you'd like to roleplay with, you could be apart of HUNTRIX or the Saja Boys! Theres tons of maps to roleplay on too!\n\n📍 In this game you can.. \n  - Roleplay with others!\n  - Complete Tasks & Unlock Morphs\n  - Explore maps\n\n⭐ Join the group to unlock 'Bobby' :P\n\nTags: KPOP Demon Hunters, Huntrix, Saja Boys\nGame is fully fanmade! If there are any problems please contact us first!"
8104504677,[👮] Dispatch: Police Simulator,All,Simulation,,https://tr.rbxcdn.com/180DAY-5a8014d1af0ad49cac94d2e2f0104d2e/512/512/Image/Webp/noFilter,"🚨Police Simulator:\nStep into the shoes of a real officer in a high-stakes, AI-driven police simulator. Respond to dynamic emergencies, chase down fleeing suspects, diffuse tense situations, and restore order — all in a living, reactive city that needs your help.\n\n👮 How To Play:\n- Join the game and select your gear and weapons from the locker. \n- Wait for active callouts to appear in the menu and respond to them.\n- Drive to the scene and try to deal with suspects in clever ways.\n\n⭐ Expect new updates every week!\n\n🎉 Join our group and like the game to unlock $350 + 100XP.\n"
8038376407,Cursed Candy 🍬,All,Party & Casual,,https://tr.rbxcdn.com/180DAY-311739cef4c2fcd3f54b007dd7a422e3/512/512/Image/Webp/noFilter,"You and your opponent each curse a candy ☠️, you then take turns eating them 🍭.\nOutsmart, bluff, and hope you don’t eat the wrong one.\n\nFormerly ""Poison Candy"""
3110388936,[Tenseigan🌕] Ninja Time!,All,RPG,Action RPG,https://tr.rbxcdn.com/180DAY-146ff5071aec306d3208424f78e76969/512/512/Image/Webp/noFilter,"🍥 🍜 Dive into a massive open-world adventure where you become a Shinobi in a world shaped by ancient clans, powerful bloodlines, and elemental mastery. \n\n🦊 Whether you want to become a rogue warrior feared across the lands or a village protector known for your honor, the choice is yours..."
5200655965,Project Smash,Fighting,Action,Battlegrounds & Fighting,https://tr.rbxcdn.com/180DAY-4d06c0d043e0fc05ec6196e70b0694a5/512/512/Image/Webp/noFilter,"Max Level: 200\n\n🖥️ Controls:\n\n• Attack: Left Click (X on Console)\n• Multi-Jump: Space (can be used up to three times)\n• Dash: Q (L3 on Console)\n• Block: F (RB on Console)\n• Emotes: B (R-Dpad on Console)\n\nAirborne Maneuvers:\n• Uppercut: While in the air, look up and click. (Y on Console)\n• Down Slam: While in the air, look down and click. (B on Console)\n\n🔑 Premium Users: Premium grants you 5% more XP per elimination and extra cash in the chamber! "
4019583467,[🎮GAMEMODE!] NPC or DIE!💢,Western,Survival,Escape,https://tr.rbxcdn.com/180DAY-b327005aeb22116fee7a95aab98c1a25/512/512/Image/Webp/noFilter,"👍 NEW CODE AT 600,000 LIKES!\n💲 Use code 'NOWAY500K' for 650 cash!\n\n👮 SHERIFF: Keep the peace in town and hunt down the Criminals. \n💣 CRIMINAL: Complete tasks and sabotage the town, while avoiding being caught by the Sheriffs.\n\n💢 Start a votekick by typing '/votekick' and then the player's username.\n\n📦🔁📦 Interested in trading? Join our trading channel! Check the social links below.\n🧡 Join the group for a free in-game item and 500 cash!\n🎩 Want to design your character using our items? Check out our UGC shop!\nhttps://www.roblox.com/groups/4555230/arashiyama#!/store\n\n⚠️ Exploiting, alt farming, and game-breaking avatars WILL be moderated accordingly!\n\nVersion\n1.1.8 - 🔔 Updates every Friday!"
8287417635,Grow a Collection,All,Simulation,Tycoon,https://tr.rbxcdn.com/180DAY-326a6bcd876c8e158b80dbf6f091fe0d/512/512/Image/Webp/noFilter,"🎴 Welcome to Grow a Collection! 🎴\n\nReady to build the ultimate showcase of rare cards? Rip open fresh packs in the Shop, snag ultra-rare cards from packs, arrange them on your display stands, and watch their value soar! Compare collections with friends, trade for missing pieces, and become the world's top collector.\n\n[Codes]\n100 likes - WELCOME\n200 likes - TIMETOPULL\n500 likes - LIKETHEGAME\n1,000 likes - THOUSANDLIKES\n2,000 likes - WOW2K\n5,000 likes - THATWASFAST\n10,000 likes - TENTENTEN\n15,000 likes - IAMNOTLATE\n20,000 likes - TYFOR2M\n25,000 likes - ??????\n\n[How To Display Cards]\n• Equip the Display you want to place!\n• Click on your plot's designated area (often green) to place!\n• Equip the Card you want to place\n• Place it on your Display\n• Collect the bonus cash each card generates over time!\n\n- Premium players get a permanent luck boost!\nRemember, your cards literally earn while you are offline⭐\n\nTags: card, collection, tcg, afk, shiny, holographic, showcase, pets, binder."
4263576532,[UPD] Cali Shootout 💥,Town and City,Action,Open World Action,https://tr.rbxcdn.com/180DAY-b6c5bfad3873f8f50a153fff9b32e76b/512/512/Image/Webp/noFilter,"💥 CRIMELIFE CALI SHOOTOUT: Run the streets of California! Create factions and utilize crime to fight other factions, take over territory and grow.\n\n🎮PLAYSTATION SUPPORTED\n💎 NEW DIAMOND HEIST ADDED\n💰 ROBBERIES\n🚗 DRIVE VEHICLES\n🔫 WEAPONS\n🏠 HOMES\n📦 SAFE STORAGE\nAND MORE❗\n\n⭐ Developed by @Jaymayine\n\ntags - realistic hood, bronx, new york, roleplay, hood games. ps4, PS5, ps5, xbox, hood shootouts, switches, glocks, dracos, turfs, mobile, fun, glock, guns, RP, switches hood, california"
7964539330,INSANE Troll Slap Tower 😈,All,Obby & Platformer,Tower Obby,https://tr.rbxcdn.com/180DAY-4ccb9d48738f666182c037b185a8dd8c/512/512/Image/Webp/noFilter,👋 Welcome to INSANE Troll Slap Tower!\n🏆 Do you have what it takes to reach the top without getting trolled?\n😈 Or would you rather troll other players before they can make it to the top?\n\n🖐️ Join our group for a free Slap Hand!\n👉 https://www.roblox.com/communities/36031541\n\n❤️ Thanks for playing!\n\nInspired by Slap Tower and various other games\nSlap Hand Image Credits: Slap Battles
7447878628,German Voice,All,Social,,https://tr.rbxcdn.com/180DAY-622648a8ed945a6129f422a655a615d8/512/512/Image/Webp/noFilter,"Welcome to German Voice!\n\nJoin a fun and friendly space where you can connect with others, chat comfortably, and let your voice be heard! Whether you're here to enjoy great talks, share what’s on your mind, or just chill and make friends, German Voice is the perfect spot for you.\n\n👍🏼 Like the game to stay updated on new features and updates!\n⚠️ If you encounter toxic players or exploiters, feel free to report them on our community server.\n\n🔊 (VC) Voice chat is highly recommended, but not required!\n⭐ VR is supported!\n\n⚠️ DISCLAIMER ⚠️\nWe are not responsible for any actions taken by other players during or outside of this experience. To report an issue or incident, please join our Community Server and submit a support ticket.\n\n🔍 Tags: German, Voice, German Voice, Hangout"
